title,link,image,description,createdAt,category
"Giá xe máy lao dốc mạnh cuối tháng 3: Honda Vision từ 30 triệu đồng, SH, Air Blade, Janus. Winner X... rẻ hiếm thấy, có xe tặng kèm smartphone",https://genk.vn/gia-xe-may-lao-doc-manh-cuoi-thang-3-honda-vision-tu-30-trieu-dong-sh-air-blade-janus-winner-x-re-hiem-thay-co-xe-tang-kem-smartphone-20240323114132956.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/23/avatar1711168855550-1711168855792689234534.jpg,Nhiều mẫu xe máy hot tại thị trường Việt đang được áp dụng loạt ưu đãi hấp dẫn nhằm nâng cao doanh số trong giai đoạn thị trường ảm đạm.,6 tháng trước,Đồ chơi số
Triệu hồi hàng loạt xe Toyota và Lexus tại Việt Nam do lỗi hộp số,https://genk.vn/trieu-hoi-hang-loat-xe-toyota-va-lexus-tai-viet-nam-do-loi-hop-so-20240323114017955.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/23/avatar1711168785386-17111687861731816334282.jpg,TPO - Toyota Việt Nam ra thông báo chính thức về việc thực hiện chương trình triệu hồi hơn 1.300 xe Toyota Land Cruiser 300 và Lexus LX 600 để cập nhật phần mềm điều khiển hộp số tự động.,6 tháng trước,Đồ chơi số
ROG Nebula OLED: Tiêu chuẩn mới của màn hình laptop gaming 2024,https://genk.vn/rog-nebula-oled-tieu-chuan-moi-cua-man-hinh-laptop-gaming-2024-20240323090033913.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/23/avatar1711171089329-17111710898591180383976.png,Mẫu ROG Zephyrus G14 và ROG Zephyrus G16 là một trong những chiếc laptop gaming hiệu năng cao mỏng nhẹ nhất của ASUS trong dòng laptop gaming 14 inch và 16 inch. Ngoài ra dòng máy năm nay còn sở hữu nhiều nâng cấp đáng kể khác cho game thủ.,6 tháng trước,Đồ chơi số
"Tesla ra mắt... búa tạ CyberHammer: Thiết kế cực chất lấy cảm hứng từ Cybertruck, giới hạn chỉ có 800 chiếc",https://genk.vn/tesla-ra-mat-bua-ta-cyberhammer-thiet-ke-cuc-chat-lay-cam-hung-tu-cybertruck-gioi-han-chi-co-800-chiec-20240322184556105.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/22/060bf1ef-b433-4b14-a40a-519b2440cddb-1711107462778360637456-0-79-810-1375-crop-17111074926461635379710.jpeg,Một sản phẩm kỳ quặc của Tesla dành cho những fan chân chính của Cybertruck.,6 tháng trước,Đồ chơi số
"Lộ diện hình ảnh đầu tiên của gian hàng VinFast tại Bangkok International Motor Show 2024: Hơn 600m2, đối diện Honda",https://genk.vn/lo-dien-hinh-anh-dau-tien-cua-gian-hang-vinfast-tai-bangkok-international-motor-show-2024-hon-600m2-doi-dien-honda-20240322234410715.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/22/avatar1711125811680-17111258137261201005572.jpg,Kênh Facebook của triển lãm Bangkok International Motor Show 2024 đã đăng tải những hình ảnh đầu tiên về gian hàng 'tiền hoàn chỉnh' của VinFast tại sự kiện này.,6 tháng trước,Đồ chơi số
"[Video] Xem CEO Xiaomi Lei Jun ""flex"" mức độ rộng rãi của xe điện SU7: Rộng hơn BMW 5 Series và Tesla Model S, có cả cốp trước lẫn cốp sau",https://genk.vn/video-xem-ceo-xiaomi-lei-jun-flex-muc-do-rong-rai-cua-xe-dien-su7-rong-hon-bmw-5-series-va-tesla-model-s-co-ca-cop-truoc-lan-cop-sau-20240322144459585.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/22/vlcsnap-2024-03-22-14h02m21s735-17110912124801071729490-0-185-1676-2867-crop-17110912251371716982752.jpg,CEO Xiaomi Lei Jun từng chia sẻ rằng mẫu xe điện SU7 là dự án tâm huyết của cuộc đời ông.,6 tháng trước,Đồ chơi số
Màn hình ViewFinity S9 và ổ cứng di động T7 Shield - bộ đôi xứng tầm cho người dùng,https://genk.vn/man-hinh-viewfinity-s9-va-o-cung-di-dong-t7-shield-bo-doi-xung-tam-cho-nguoi-dung-20240322170448702.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/22/avatar1711101896419-17111018981631612160750.jpg,"Với độ hiển thị đống sông, sắc nét 5K, kết hợp cùng khả năng lưu trữ, truy cập dữ liệu mượt mà với tốc độ cao, bộ đôi màn hình ViewFinity S9 và ổ cứng di động T7 Shield hỗ trợ nâng tầm trải nghiệm cho người dùng macOS.",6 tháng trước,Đồ chơi số
'Đập hộp' bộ đôi tai nghe Razer BlackShark V2 Hyperspeed và microphone Razer Seiren V3 Chroma,https://genk.vn/dap-hop-bo-doi-tai-nghe-razer-blackshark-v2-hyperspeed-va-microphone-razer-seiren-v3-chroma-20240322151354829.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/22/razer-blackshark-v2-seiren-v3-1-1711093973858660008812-0-20-1300-2100-crop-1711094121401616525583.png,"Bộ đôi thu - phát âm thanh dành cho game thủ ở phân khúc cao cấp, với giá bán lần lượt là 3.69 triệu và 3.59 triệu cho tai nghe và microphone.",6 tháng trước,Đồ chơi số
iPhone 14 Pro bị hỏng camera trong 'phút mốt' vì đèn laser,https://genk.vn/iphone-14-pro-bi-hong-camera-trong-phut-mot-vi-den-laser-20240322144326956.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/22/iphone-damaged-by-lasers-800x420-17110927392882142136674-0-0-420-672-crop-1711092757959282549084.jpg,"Đi dự tiệc, những buổi concert bạn cần để ý không quay, chụp thẳng vào những chiếc đèn laser công suất lớn!",6 tháng trước,Mobile
"Nhiếp ảnh gia nổi tiếng Thế giới Annie Leibovitz: ""AI không hề làm tôi lo lắng""",https://genk.vn/nhiep-anh-gia-noi-tieng-the-gioi-annie-leibovitz-ai-khong-he-lam-toi-lo-lang-20240322142758212.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/22/annie-leibovitz-800x420-17110922778041703323172-0-52-420-724-crop-17110922831451079969735.jpg,"Nhiều nhiếp ảnh gia đã cảm thấy 'sức nóng' của AI khi công nghệ này đã có thể tạo ảnh từ những từ khóa, nhưng bà Annie Leibovitz lại có cách nhìn hoàn toàn khác.",6 tháng trước,Đồ chơi số
Một tuần trải nghiệm Xiaomi Watch 2: Dùng WearOS của Google siêu tiện lợi nhưng phải đánh đổi điều này,https://genk.vn/mot-tuan-trai-nghiem-xiaomi-watch-2-dung-wearos-cua-google-sieu-tien-loi-nhung-phai-danh-doi-dieu-nay-20240321235015231.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/21/genk-xiaomi-watch-2-4-17110388548731069810611-72-0-1352-2048-crop-171103969086055067869.jpg,"Xiaomi Watch 2 với giá bán chỉ hơn 4 triệu đồng là một ""món hời"" cho người dùng muốn trải nghiệm một mẫu smartwatch hiện đại, nhiều tính năng, đáp ứng tốt nhu cầu sử dụng cơ bản.",6 tháng trước,Đồ chơi số
"Surface Pro 10 & Surface Laptop 6 ra mắt: Nâng cấp chip Intel Core Ultra, nhưng tốt nhất bạn đừng nên mua",https://genk.vn/surface-pro-10-surface-laptop-6-ra-mat-nang-cap-chip-intel-core-ultra-nhung-tot-nhat-ban-dung-nen-mua-20240321232806997.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/21/new-surface-for-business-devicesjpg-17110372564121124986321-13-83-665-1126-crop-1711037270968778774711.jpg,Microsoft mới đây đã chính thức ra mắt phiên bản dành cho doanh nghiệp (for Business) của Surface Pro 10 và Surface Laptop 6.,6 tháng trước,Đồ chơi số
"Xiaomi ra mắt smartwatch cho trẻ em: Giám sát từ xa, camera kép, giá 2.1 triệu đồng",https://genk.vn/xiaomi-ra-mat-smartwatch-cho-tre-em-giam-sat-tu-xa-camera-kep-gia-21-trieu-dong-20240321185216945.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/21/xiaomi-mitu-kids-smartwatch-7x-3-17110215795763707065-196-0-871-1080-crop-1711021615472196176438.jpg,Một sản phẩm mà các bậc phụ huynh không thể bỏ qua.,6 tháng trước,Đồ chơi số
"Với phát kiến độc đáo này, Xiaomi SU7 vừa giải quyết vấn đề lớn nhất trên xe hơi hiện đại",https://genk.vn/voi-phat-kien-doc-dao-nay-xiaomi-su7-vua-giai-quyet-van-de-lon-nhat-tren-xe-hoi-hien-dai-202403211257014.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/21/xiaomi-interior-5-171099915700888058656-0-111-810-1407-crop-1711000395672689307097.jpg,"Thay vì phải ""sống chung với lũ"", người dùng xe điện Xiaomi SU7 có quyền lựa chọn cách thức điều khiển phù hợp nhất với sở thích của bản thân.",6 tháng trước,Đồ chơi số
Những cải tiến đáng chú ý của dòng AMD Ryzen™ 8000 dành cho laptop,https://genk.vn/nhung-cai-tien-dang-chu-y-cua-dong-amd-ryzen-8000-danh-cho-laptop-20240321121313802.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/21/avatar1710997992627-17109979945111333577005.jpg,"Sau đột phá và thành công của dòng CPU Ryzen™ 7040 ""Phoenix"", AMD tiếp tục tối ưu và cải tiến để mang đến dòng Ryzen™ 8040 ""Hawk Point"" với nhiều điểm mới đáng chú ý.",6 tháng trước,Đồ chơi số
"Tai nghe không dây hay nhất tôi từng nghe, và đây là những lý do bạn KHÔNG nên mua nó",https://genk.vn/tai-nghe-khong-day-hay-nhat-toi-tung-nghe-va-day-la-nhung-ly-do-ban-khong-nen-mua-no-20240320174043557.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/20/audeze-maxwell-review-minh-duc-2-17109293465611958522242-70-0-1320-2000-crop-17109293794942127173615.jpg,"Apple AirPods Max, Sony WH-1000XM5 hay dòng Bose QuietComfort còn phải ‘chạy dài’ về chất lượng âm thanh với cặp tai nghe này!",6 tháng trước,Đồ chơi số
"Smartwatch Xiaomi giá chỉ hơn 3 triệu: Thiết kế vòng bezel độc đáo, màn hình siêu mượt, pin 15 ngày nhưng dùng iPhone thì phải lưu ý một điều",https://genk.vn/smartwatch-xiaomi-gia-chi-hon-3-trieu-thiet-ke-vong-bezel-doc-dao-man-hinh-sieu-muot-pin-15-ngay-nhung-nguoi-dung-iphone-can-luu-y-mot-dieu-20240320154533752.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/20/genk-xiaomi-watch-s3-12-17109204858411896228037-68-0-1348-2048-crop-17109242785731844568048.jpg,"Xiaomi Watch S3 là model smartwatch tầm trung mới nhất tới từ thương hiệu Xiaomi, nổi bật với thiết kế vòng bezel có thể tháo rời linh hoạt, tuỳ chỉnh theo sở thích cá nhân. Bên cạnh đó chiếc smartwatch này còn đi kèm nhiều tính năng hữu ích.",6 tháng trước,Đồ chơi số
"Xiaomi ra mắt dây nhảy thông minh: Hỗ trợ nhảy không dây, tích hợp màn hình, Bluetooth, USB-C, giá 340.000 đồng",https://genk.vn/xiaomi-ra-mat-day-nhay-thong-minh-ho-tro-nhay-khong-day-tich-hop-man-hinh-bluetooth-usb-c-gia-340000-dong-20240320141235765.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/20/571a8bfbabb0b2813c5d6e3bda4bbebc-17109184995441851385221-35-0-710-1080-crop-17109187078621643556123.jpg,Một thiết bị hữu ích dành cho những ai muốn rèn luyện sức khỏe.,6 tháng trước,Đồ chơi số
"ASUS ROG Zephyrus G 2024 chính thức tại Việt Nam: Cấu hình ""chiến binh"" trong thân xác ""thư sinh"", màn hình Nebula xịn đẹp, giá từ 54,99 triệu đồng",https://genk.vn/asus-rog-zephyrus-g-2024-chinh-thuc-tai-viet-nam-cau-hinh-chien-binh-trong-than-xac-thu-sinh-man-hinh-nebula-xin-dep-gia-tu-5499-trieu-dong-20240320140234754.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/20/rog-zephyrus-g14-g16-dessign-1710917312452579550084-38-0-1288-2000-crop-17109175958421905546700.jpg,"ROG Zephyrus G mới mang tinh thần của một mẫu máy mỏng nhẹ, đa nhiệm hơn là một chiếc Gaming Laptop thuần tuý nhằm đáp ứng tốt hơn cho nhu cầu giải trí, làm việc của người dùng.",6 tháng trước,Đồ chơi số
"Chiêm ngưỡng ""siêu nhà máy"" sản xuất xe điện của Xiaomi: Diện tích 720.000m2, chỉ mất hơn 1 năm để hoàn thành",https://genk.vn/chiem-nguong-sieu-nha-may-san-xuat-xe-dien-cua-xiaomi-dien-tich-720000m2-chi-mat-hon-1-nam-de-hoan-thanh-20240320085830245.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/20/2024031909351576-17108990602401749187960-42-0-792-1200-crop-17108995125171539005337.jpg,Đích thân CEO Xiaomi Lei Jun đã chính thức công bố nhà máy sản xuất xe điện của mình.,6 tháng trước,Đồ chơi số
"Ra mắt Xiaomi Band 8 Pro tại Việt Nam: Thiết kế cao cấp với viền kim loại, nhiều dây đeo, pin 14 ngày, giá chỉ 1,59 triệu đồng",https://genk.vn/ra-mat-xiaomi-band-8-pro-tai-viet-nam-thiet-ke-cao-cap-voi-vien-kim-loai-nhieu-day-deo-pin-15-ngay-gia-chi-159-trieu-dong-20240319193315177.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/19/2024-03-19192813-17108513373942095132980-0-197-650-1237-crop-17108514306851428356703.jpg,Xiaomi Smart Band 8 Pro là model vòng đeo tay thông minh mới nhất và cao cấp nhất được Xiaomi giới thiệu tại thị trường Việt Nam trong tháng 3 này.,6 tháng trước,Đồ chơi số
"Honor X14 Plus và X16 Plus ra mắt: Ryzen 7 8845HS, màn hình 120hz, giá 16 triệu đồng",https://genk.vn/honor-x14-plus-va-x16-plus-ra-mat-ryzen-7-8845hs-man-hinh-120hz-gia-16-trieu-dong-2024031917024307.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/19/e028f492-7e7c-4264-a4a8-99fc997c4ef0large-1710842476083882830147-108-0-1008-1440-crop-1710842499233621745566.jpg,Bộ đôi laptop mới của Honor sở hữu thiết kế đẹp và cấu hình đủ mạnh để phù hợp với các tác vụ công việc nâng cao.,6 tháng trước,Đồ chơi số
Trên tay củ sạc nhanh iPhone siêu rẻ chỉ 90.000 đồng của Xiaomi: Giá chỉ bằng 1/10 đồ Apple mà xịn hơn hẳn,https://genk.vn/tren-tay-cu-sac-nhanh-iphone-gia-sieu-re-chi-90000-dong-cua-xiaomi-gia-chi-bang-1-10-do-apple-ma-xin-hon-han-20240319160044457.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/19/genk-zmi-cuktech-60k-15-171083354486125291891-75-0-1355-2048-crop-17108387968541654035567.jpg,"Củ sạc này có mức giá quá rẻ, trong khi hiệu suất mang lại thì rất ấn tượng và được đảm bảo bởi Xiaomi.",6 tháng trước,Đồ chơi số
"Samsung ra mắt pin dự phòng 10.000mAh và 20.000mAh: Công suất 45W, sạc 3 thiết bị cùng lúc, hỗ trợ không dây, giá giật mình",https://genk.vn/samsung-ra-mat-pin-du-phong-10000mah-va-20000mah-cong-suat-45w-sac-3-thiet-bi-cung-luc-ho-tro-khong-day-gia-giat-minh-20240319131239396.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/19/4ec84a0ecb6a9eca084-ebb0b0ed84b0eba6aced8ca9-10000-mah-eca09ced9288ec9db4ebafb8eca7801-1710828313358-1710828313776769899503-16-0-641-1000-crop-17108283998021892985362.jpg,"Pin dự phòng của Samsung vừa có thiết kế đẹp, công suất sạc cao mà lại hỗ trợ cả sạc không dây.",6 tháng trước,Đồ chơi số
"Cận cảnh khoang nội thất của Xiaomi SU7 bản thương mại: Màn hình hàng ghế sau, tủ lạnh mini, massage chẳng kém gì Maybach, Rolls-Royce",https://genk.vn/can-canh-khoang-noi-that-cua-xiaomi-su7-ban-thuong-mai-man-hinh-hang-ghe-sau-tu-lanh-mini-massage-chang-kem-gi-maybach-rolls-royce-20240319125752339.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/19/109aa8f8-f297-4c41-84ca-77d8202642f5-1710827102044375133605-216-105-1047-1434-crop-1710827623766777399958.jpg,"Càng gần ngày ra mắt chính thức, người dùng tại Trung Quốc càng có thêm cơ hội trải nghiệm thực tế với mẫu xe điện Xiaomi SU7.",6 tháng trước,Đồ chơi số
"Dyson ra mắt máy sấy tóc ""thông minh nhất từ trước đến nay"", mức giá bằng chiếc iPhone 13",https://genk.vn/dyson-ra-mat-may-say-toc-thong-minh-nhat-tu-truoc-den-nay-muc-gia-bang-chiec-iphone-13-2024031911341607.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/19/j2gf3t3xzfurqjb7hcb9xt-1200-80jpg-171082223649610990024-0-57-675-1137-crop-1710822733515750248662.jpg,Máy sấy tóc Supersonic Nural mang đến nhiều công nghệ nhằm bảo vệ da đầu của người dùng.,6 tháng trước,Gia dụng
"Honor Band 9 ra mắt: Đối thủ của Mi Band 8, giá chỉ 1 triệu mà tràn ngập tính năng",https://genk.vn/honor-band-9-ra-mat-doi-thu-cua-mi-band-8-gia-chi-1-trieu-ma-tran-ngap-tinh-nang-2024031910312914.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/19/honor-band-9-launch-17108189475071307400701-19-150-631-1130-crop-1710818955981702980879.jpg,Honor Band 9 mang đến nhiều nâng cấp đáng kể so với người tiền nhiệm Band 7.,6 tháng trước,Đồ chơi số
"Elon Musk: Chiếc Tesla tiếp theo sẽ ""không chỉ đơn giản là một chiếc xe"", sử dụng công nghệ tên lửa của SpaceX và có thể... bay?",https://genk.vn/elon-musk-chiec-tesla-tiep-theo-se-khong-chi-don-gian-la-mot-chiec-xe-su-dung-cong-nghe-ten-lua-cua-spacex-va-co-the-bay-20240319094643264.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/19/tesla-ceo-elon-musk-unveils-21983678jpg-171081569686088437913-0-0-640-1024-crop-17108157016891050339986.jpg,Đang có rất nhiều giả thiết được đặt ra cho chiếc Tesla Roadster sẽ được ra mắt trong năm nay.,6 tháng trước,Đồ chơi số
"Xe điện SU7 chưa bán đã bị CĐM chê ""chật chội"", đích thân chủ tịch Xiaomi quay video giải thích cặn kẽ",https://genk.vn/xe-dien-su7-chua-ban-da-bi-cdm-che-chat-choi-dich-than-chu-tich-xiaomi-quay-video-giai-thich-can-ke-20240318223611041.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/18/634d1410-db02-4f7c-a7c2-7da331da6bf4-171077506572575338223-0-0-880-1408-crop-1710775080968991889346.jpg,"Có lẽ, Xiaomi không muốn những thông tin sai lệch về SU7 được lan truyền và gây ảnh hưởng trực tiếp tới doanh số.",6 tháng trước,Đồ chơi số
"[Video] Cận cảnh xe điện Xiaomi SU7 Max ""bằng xương bằng thịt"" của chủ tịch Xiaomi: Đẹp mê hồn!",https://genk.vn/video-can-canh-xe-dien-xiaomi-su7-max-bang-xuong-bang-thit-cua-chu-tich-xiaomi-dep-me-hon-20240318170949126.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/18/8f4004dc-9fa6-47ee-a904-67d3600ed649-17107556393031686193330-153-89-938-1344-crop-17107556586081981549215.jpg,Xiaomi SU7 sẽ chính thức được công bố và mở bán tại Trung Quốc vào cuối tháng 3 này.,6 tháng trước,Đồ chơi số
"Xiaomi ra mắt camera giám sát ""2 mắt"": Camera kép cùng lúc quay được 2 góc, 4MP, Wi-Fi 6, mức giá hợp lý",https://genk.vn/xiaomi-ra-mat-camera-giam-sat-cw500-2-mat-camera-kep-cung-luc-quay-duoc-2-goc-4mp-wi-fi-6-muc-gia-hop-ly-20240318115404029.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/18/1d323583-8085-42c8-bb34-beeee57d13b5-1710737114172162329392-107-0-554-715-crop-1710737527972853290750.jpeg,Mẫu camera giám sát mới của Xiaomi cực kỳ thuận tiện khi người dùng có thể giám sát cùng lúc hai khu vực.,6 tháng trước,Đồ chơi số
"MacBook Air M3 dùng 2 màn hình ngoài: Người dùng gặp vấn đề ""chí mạng"" không thể khắc phục",https://genk.vn/macbook-air-m3-dung-2-man-hinh-ngoai-nguoi-dung-gap-van-de-chi-mang-khong-the-khac-phuc-20240317202354843.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/17/m3-macbook-air-in-clamshell-mode-1710681434928-1710681437256365763069-0-122-1080-1850-crop-17106817789172119523101.jpg,"Liệu bạn có dám đánh đổi để ""được"" sử dụng 2 màn hình ngoài cho mẫu MacBook Air?",6 tháng trước,Đồ chơi số
"Dùng thử sạc nhanh Belkin: Thiết kế gọn nhẹ, công suất cao 67W, sạc cùng lúc iPhone, MacBook, S24 Ultra ngon lành",https://genk.vn/dung-thu-sac-nhanh-belkin-thiet-ke-gon-nhe-cong-suat-cao-67w-sac-cung-luc-iphone-macbook-s24-ultra-ngon-lanh-2024031514394936.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/15/genk-belkin-boostcharge-67w-wcc002-16-1710484555872916068158-79-0-1359-2048-crop-1710488343355341562533.jpg,"Một sản phẩm củ sạc nhanh tới từ Belkin nổi bật với những ưu điểm như thiết kế cao cấp, nhiều công nghệ, giá hợp lý và phù hợp cho mọi người dùng công nghệ.",6 tháng trước,Đồ chơi số
"Sức mạnh Acer Predator Helios Neo 16, Gen 14:Vũ khí Gaming tối thượng",https://genk.vn/suc-manh-acer-predator-helios-neo-16-gen-14vu-khi-gaming-toi-thuong-20240315165003041.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/15/avatar1710496180156-1710496182332591710606.png,"Acer Predator Helios Neo 16 cho thấy sức mạnh của mình là vượt trội như thế nào, với Intel i9-14900Hx kết hợp cùng card đồ họa NVIDIA Geforce RTX 4070.",6 tháng trước,Đồ chơi số
"Xiaomi ra mắt smartwatch thời trang: Thiết kế cổ điển, thay được dây đeo và khung viền, pin 15 ngày, giá chỉ hơn 3 triệu đồng",https://genk.vn/xiaomi-ra-mat-smartwatch-thoi-trang-thiet-ke-co-dien-thay-duoc-day-deo-va-khung-vien-pin-15-ngay-gia-chi-hon-3-trieu-dong-20240315162442626.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/15/xiaomi-watch-s301-17104945510551875507896-161-309-1380-2259-crop-1710494642088267266272.png,Xiaomi Watch S3 là mẫu smartwatch hiếm hoi có khả năng tuỳ biến linh hoạt về thiết kế.,6 tháng trước,Đồ chơi số
"Garmin ra mắt smartwatch thời trang cho phái nữ: Thiết kế cao cấp, nhiều dây đeo, giá từ 6,99 triệu đồng",https://genk.vn/garmin-ra-mat-smartwatch-thoi-trang-cho-phai-nu-thiet-ke-cao-cap-nhieu-day-deo-gia-tu-699-trieu-dong-20240314165034278.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/20231103-garmin74892-1710409646807513457668-85-0-1365-2048-crop-1710409787740557001665.jpg,"Dòng smartwatch Lily 2 mới của Garmin được hướng tới đối tượng người dùng nữ, có thiết kế thời trang, đa dạng dây đeo và giá bán hấp dẫn trong phân khúc.",6 tháng trước,Đồ chơi số
EZVIZ ra mắt camera ngoài trời quay quét có ống kính kép H9c 2K,https://genk.vn/ezviz-ra-mat-camera-ngoai-troi-quay-quet-co-ong-kinh-kep-h9c-2k-20240315112458898.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/15/avatar1710476708949-17104767108491292399325.png,"Camera thế hệ mới H9c từ EZVIZ với bộ đôi ống kính 2K ấn tượng, hoạt động độc lập lẫn liên kết chặt chẽ bằng AI, hứa hẹn trở thành trợ thủ đắc lực tăng cường an ninh cho gia đình Việt.",6 tháng trước,Đồ chơi số
Philips - Mở ra cánh cửa đến thế giới game sống động,https://genk.vn/philips-mo-ra-canh-cua-den-the-gioi-game-song-dong-20240315083209804.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/15/avatar1710466335306-17104663360831888197337.png,"Philips mang đến dòng sản phẩm màn hình gaming đa dạng với tần số quét cao, màn hình phẳng ấn tượng và tấm nền IPS cho trải nghiệm chơi game đỉnh cao.",6 tháng trước,Đồ chơi số
"Màn hình Philips - Hiệu quả công việc, đỉnh cao giải trí",https://genk.vn/man-hinh-philips-hieu-qua-cong-viec-dinh-cao-giai-tri-20240315082628548.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/15/avatar1710466272292-1710466273256262603949.png,"Khám phá thế giới màn hình Philips đáp ứng mọi nhu cầu, giúp bạn nâng tầm hiệu quả công việc và tận hưởng trọn vẹn những giây phút giải trí đỉnh cao.",6 tháng trước,Đồ chơi số
"Intel ra mắt Core i9-14900KS: CPU ""nhanh nhất thế giới dành cho desktop"", đạt mức xung nhịp 6.2Ghz",https://genk.vn/intel-ra-mat-core-i9-14900ks-cpu-nhanh-nhat-the-gioi-danh-cho-desktop-dat-muc-xung-nhip-62ghz-20240314233728786.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/intel-core-i9-14900ks-custom-press-render-1710434182693531524363-31-0-689-1053-crop-17104341912661560787332.jpg,Core i9-14900KS có thể sẽ là một trong những vi xử lý socket LGA 1700 cuối cùng trên thị trường.,6 tháng trước,Đồ chơi số
"Xiaomi ra mắt smartwatch giá chỉ hơn 4 triệu: Thiết kế đẹp hơn Apple Watch, màn hình AMOLED, pin 65 giờ",https://genk.vn/xiaomi-ra-mat-smartwatch-gia-chi-hon-4-trieu-thiet-ke-dep-hon-apple-watch-man-hinh-amoled-pin-65-gio-20240314225611719.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/xiaomi-watch-2-17104314293521652260231-0-308-1300-2388-crop-1710431711235882275567.png,"Xiaomi Watch 2 nổi bật với thiết kế thời trang phù hợp với mọi người dùng, nhiều tính năng theo dõi sức khoẻ và mức giá dễ tiếp cận.",6 tháng trước,Đồ chơi số
Marshall ra mắt phiên bản mới của dòng loa Emberton II,https://genk.vn/marshall-ra-mat-phien-ban-moi-cua-dong-loa-emberton-ii-20240314224512575.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/marshallemberton-iiblack-steel39-1710430905047849983595-145-217-831-1315-crop-1710430926147958522720.jpg,Mức giá của phiên bản mới này không đổi so với trước đây.,6 tháng trước,Đồ chơi số
"""Nếu không mở ra xem bên trong, MacBook của tôi có lẽ đã phát nổ"": Thứ hiện ra trước mắt thật khó tin",https://genk.vn/neu-khong-mo-ra-xem-ben-trong-macbook-cua-toi-co-le-da-phat-no-thu-hien-ra-truoc-mat-that-kho-tin-20240314223134622.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/avatar1710430179416-17104301803801440434581.png,"Chiếc laptop bị kênh lên một cách kỳ lạ. Khi mở máy ra, cảnh tượng bên trong thật khó tin. Bộ pin phồng lên như một chiếc áo phao.",6 tháng trước,Đồ chơi số
